0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_death_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,county_pop2018_18_and_older,anycondition_prevalence,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
1460.0,1643.0,1428.0,1456.0,1611.0,1956.0,1900.0,1320.0,791.0,13204.0,94.0,54.0,60.0,1.0,152.0,13565.0,-123.0,206.0,12.7,0.0,-5.7,-5.7,1111.0,4395.0,2915.0,1528.0,1948.0,14.6,23.4,22.2,48764.0,44421.0,53107.0,6318.0,5939.0,379.0,6.0,48764.0,74.9,284.4,240.5,99.6,87.2,7.0,5.8,5.283939431,2.653148713,0.19909262,10.2750956,6.445490492,22.76682667,0.0,13904.0,3948.0,516.0,13.0,17.0,10746.0,48.6,34.2,3675.0,9.3,995.0,10.5,1126.0,12.6,1352.0,3.6,384.0,6.0
8243.0,8301.0,8189.0,8671.0,8371.0,10054.0,11722.0,7052.0,3298.0,64443.0,1030.0,4121.0,1090.0,247.0,2970.0,73901.0,1348.0,2696.0,11.7,0.1,19.8,20.0,5761.0,17035.0,20838.0,8205.0,12295.0,17.3,23.8,21.8,48763.0,44498.0,53028.0,28109.0,26217.0,1892.0,6.7,48763.0,65.9,278.8,246.3,100.6,91.7,6.9,6.1,29.78364099,18.71161904,0.902237396,36.75636695,43.31720193,109.023621,0.0,71454.0,19476.0,1762.0,47.0,53.0,58793.0,45.3,35.4,20813.0,9.0,5313.0,8.5,5025.0,12.5,7364.0,3.6,2124.0,5.0
285.0,280.0,289.0,293.0,243.0,326.0,347.0,194.0,173.0,2352.0,11.0,20.0,4.0,1.0,42.0,2430.0,14.0,403.0,7.4,0.0,3.3,3.3,422.0,402.0,587.0,280.0,443.0,19.0,26.9,25.3,42742.0,38242.0,47242.0,964.0,940.0,24.0,2.5,42742.0,77.4,247.1,236.2,91.5,88.0,9.8,9.4,1.152889236,0.894404149,0.128098804,0.786892653,1.342749964,2.635175397,0.0,2245.0,724.0,316.0,26.0,30.0,1914.0,41.2,31.7,607.0,9.0,172.0,9.0,173.0,11.8,227.0,3.6,69.0,6.0
877.0,1130.0,908.0,880.0,839.0,1006.0,1017.0,610.0,415.0,7114.0,254.0,104.0,37.0,0.0,173.0,7682.0,17.0,427.0,9.4,-0.1,2.7,2.6,505.0,1824.0,1756.0,980.0,955.0,13.3,17.8,16.4,50949.0,45973.0,55925.0,4181.0,4033.0,148.0,3.5,50949.0,87.6,227.6,206.5,88.0,80.5,6.8,6.3,4.332413649,2.195230302,0.366751216,3.179390041,4.720272849,10.06059272,0.0,7790.0,2038.0,635.0,16.0,20.0,6056.0,44.4,36.3,2198.0,8.1,488.0,8.4,506.0,12.1,732.0,3.2,194.0,4.0
4000.0,4168.0,3845.0,3104.0,3012.0,2798.0,2663.0,1999.0,1257.0,25627.0,335.0,341.0,245.0,27.0,271.0,26846.0,-252.0,631.0,9.5,0.7,-15.1,-14.3,4651.0,4519.0,5004.0,2650.0,5999.0,22.9,35.0,32.5,39725.0,35358.0,44092.0,11506.0,11011.0,495.0,4.3,39725.0,65.5,224.8,199.9,72.9,66.5,6.2,5.4,9.259871621,5.465194938,0.489183117,10.15779857,8.990493538,31.70617457,6.0,27015.0,6046.0,1643.0,43.0,48.0,19586.0,52.0,40.9,8011.0,8.8,1731.0,7.6,1493.0,16.1,3156.0,3.9,769.0,5.0
616.0,571.0,489.0,526.0,477.0,431.0,354.0,169.0,108.0,3471.0,124.0,43.0,24.0,0.0,79.0,3741.0,41.0,33.0,3.5,10.2,-13.4,-3.2,462.0,878.0,701.0,242.0,371.0,10.0,13.5,13.3,65273.0,59538.0,71008.0,1896.0,1849.0,47.0,2.5,65273.0,107.7,224.8,199.9,72.9,66.5,6.2,5.4,1.290366525,0.76157693,0.068167848,1.415492976,1.25282859,4.418267118,0.0,3735.0,608.0,1614.0,43.0,48.0,2650.0,48.6,39.3,1041.0,7.1,188.0,6.4,170.0,13.8,365.0,3.2,84.0,6.0
10151.0,9910.0,9220.0,8764.0,7837.0,9672.0,8252.0,4691.0,2444.0,44045.0,23158.0,439.0,1904.0,45.0,1350.0,70941.0,-1060.0,944.0,10.9,0.1,-17.9,-17.8,10053.0,20212.0,10941.0,5994.0,16816.0,24.1,39.3,37.3,42909.0,39125.0,46693.0,28639.0,26964.0,1675.0,5.8,42909.0,89.4,260.3,231.8,84.1,75.8,9.1,7.8,35.98826518,11.67639568,2.405307064,38.16522031,27.28044467,114.069404,11.0,73346.0,14679.0,764.0,18.0,22.0,52619.0,50.9,39.5,20785.0,9.0,4722.0,10.5,5528.0,15.1,7933.0,3.7,1929.0,3.0
3503.0,3872.0,5803.0,3477.0,2855.0,3044.0,3176.0,1709.0,1271.0,27160.0,372.0,128.0,533.0,17.0,500.0,28710.0,-59.0,1036.0,8.5,1.5,-6.9,-5.4,1273.0,4617.0,5480.0,6079.0,3303.0,12.0,12.2,11.2,53840.0,48898.0,58782.0,16868.0,16466.0,402.0,2.4,53840.0,92.6,227.6,206.5,88.0,80.5,6.8,6.3,16.19156416,8.204251753,1.370662252,11.88235981,17.64111344,37.59953357,34.0,28877.0,5912.0,637.0,16.0,20.0,22512.0,41.3,34.5,7767.0,6.4,1448.0,6.7,1514.0,9.9,2221.0,2.7,607.0,5.0
3738.0,3192.0,3818.0,3522.0,2628.0,2923.0,2519.0,1633.0,976.0,20769.0,1956.0,688.0,390.0,87.0,1059.0,24949.0,-264.0,687.0,8.2,1.3,-20.1,-18.8,2784.0,4480.0,5559.0,3383.0,3704.0,15.3,22.9,23.0,47747.0,44592.0,50902.0,10724.0,10397.0,327.0,3.0,47747.0,92.0,206.7,189.1,73.9,68.5,6.2,5.8,7.156163749,8.149548107,0.790911113,8.345694063,14.29967292,29.49782087,6.0,25574.0,4799.0,35.0,36.0,40.0,18639.0,47.5,37.4,6971.0,8.0,1491.0,8.2,1530.0,12.2,2279.0,3.2,593.0,5.0
1179.0,1229.0,1017.0,1087.0,1094.0,1437.0,1293.0,757.0,518.0,9456.0,29.0,20.0,31.0,2.0,73.0,9611.0,71.0,54.0,10.2,0.8,5.3,6.2,716.0,2699.0,2123.0,1171.0,972.0,10.2,15.4,14.8,54552.0,49204.0,59900.0,4617.0,4389.0,228.0,4.9,54552.0,83.8,284.4,240.5,99.6,87.2,7.0,5.8,3.743748018,1.879794492,0.14106002,7.280054831,4.566723857,16.13062817,0.0,9608.0,2496.0,395.0,13.0,17.0,7401.0,46.7,34.3,2539.0,8.3,611.0,9.3,691.0,11.2,831.0,3.2,239.0,6.0
1755.0,1841.0,1443.0,1407.0,1485.0,1639.0,1386.0,891.0,464.0,11050.0,989.0,31.0,36.0,6.0,199.0,12311.0,111.0,195.0,10.5,0.5,6.3,6.8,1805.0,3156.0,2126.0,1051.0,2055.0,17.1,24.2,22.9,51027.0,47125.0,54929.0,5312.0,5100.0,212.0,4.0,51027.0,101.7,230.9,214.6,77.3,72.9,8.3,7.6,8.083532771,2.716551913,0.289287983,5.441369196,5.234734923,17.78707824,0.0,12377.0,2555.0,742.0,17.0,21.0,9021.0,58.7,41.8,3771.0,10.0,904.0,12.6,1138.0,15.2,1369.0,3.5,318.0,6.0
3194.0,3300.0,3020.0,3030.0,3644.0,4390.0,5209.0,3586.0,1443.0,29447.0,410.0,215.0,223.0,151.0,370.0,30816.0,407.0,176.0,12.2,0.3,14.8,15.1,3951.0,7962.0,5562.0,4382.0,5309.0,17.4,30.2,29.7,47757.0,42719.0,52795.0,11992.0,11485.0,507.0,4.2,47757.0,81.4,228.7,202.9,79.1,71.9,7.0,6.1,14.1051754,9.746192847,0.424766445,14.58267147,9.992264443,37.46147103,0.0,29614.0,9166.0,381.0,10.0,13.0,24910.0,45.8,31.9,7946.0,10.0,2482.0,11.0,2748.0,14.3,3570.0,3.8,948.0,6.0
4556.0,4265.0,4303.0,4206.0,3666.0,4847.0,4197.0,2568.0,1600.0,33331.0,196.0,92.0,270.0,9.0,310.0,34208.0,61.0,440.0,10.0,0.6,-1.5,-0.9,1718.0,8473.0,7856.0,5230.0,3277.0,9.7,12.7,12.0,60773.0,55432.0,66114.0,19119.0,18403.0,716.0,3.7,60773.0,93.4,284.4,240.5,99.6,87.2,7.0,5.8,13.32495393,6.690667981,0.502068584,25.9115717,16.25413481,57.4130193,10.0,34164.0,8041.0,375.0,13.0,17.0,26104.0,41.5,31.4,8197.0,7.4,1919.0,8.3,2179.0,10.2,2652.0,3.0,779.0,5.0
4138.0,4307.0,3352.0,3978.0,3624.0,4751.0,4563.0,2700.0,1756.0,32218.0,256.0,121.0,157.0,16.0,401.0,33169.0,69.0,529.0,10.3,0.2,0.7,0.9,2272.0,8784.0,7905.0,3909.0,3307.0,10.1,11.9,11.0,57471.0,54738.0,60204.0,17576.0,16753.0,823.0,4.7,57471.0,81.8,302.7,265.0,104.9,96.0,7.4,6.6,17.02435798,10.71115856,0.750726897,19.00462185,20.72479135,55.46512186,6.0,32880.0,8184.0,924.0,23.0,27.0,25408.0,41.2,31.5,8004.0,7.8,1970.0,6.8,1736.0,10.9,2765.0,3.2,804.0,6.0
6348.0,6956.0,7167.0,6142.0,6200.0,7204.0,7538.0,5551.0,2746.0,52417.0,931.0,576.0,626.0,61.0,1241.0,55852.0,727.0,1754.0,9.6,0.1,10.8,11.0,4252.0,12801.0,13629.0,6940.0,8367.0,15.4,23.0,21.8,40887.0,38761.0,43013.0,26828.0,25433.0,1395.0,5.2,40887.0,75.1,273.1,236.3,86.6,79.0,7.0,6.3,31.15119224,6.062494246,1.11221699,34.74310612,24.94283347,99.0511278,18.0,54308.0,14724.0,1025.0,25.0,29.0,44078.0,48.2,34.0,14987.0,9.4,4138.0,10.6,4663.0,13.4,5889.0,3.5,1552.0,5.0
3805.0,4387.0,4031.0,4538.0,4741.0,5835.0,6590.0,3957.0,1810.0,38323.0,249.0,197.0,281.0,16.0,628.0,39694.0,-106.0,587.0,10.9,0.5,-0.4,0.1,2207.0,9456.0,8789.0,8589.0,5333.0,13.7,20.2,17.7,49482.0,45771.0,53193.0,21250.0,20501.0,749.0,3.5,49482.0,89.0,330.2,305.7,128.9,119.7,12.1,11.7,32.62348289,16.48968772,1.008362199,23.87445794,33.15732171,66.5519051,4.0,39280.0,11094.0,802.0,19.0,23.0,32399.0,42.0,30.3,9817.0,8.6,2794.0,8.6,2776.0,11.4,3695.0,3.3,1085.0,6.0
16430.0,17290.0,15790.0,16632.0,16316.0,19709.0,17051.0,10030.0,6180.0,123119.0,1191.0,764.0,8141.0,65.0,2148.0,135428.0,13.0,1561.0,8.4,0.4,-3.2,-2.8,7759.0,32128.0,29464.0,23841.0,10027.0,7.5,8.9,8.1,63442.0,59842.0,67042.0,74073.0,72098.0,1975.0,2.7,63442.0,104.4,264.9,238.3,94.6,86.4,7.9,7.1,70.84058327,42.86309543,3.098256355,71.09683004,76.314946,214.2455917,52.0,135293.0,30856.0,1810.0,49.0,55.0,104582.0,39.0,31.4,32839.0,7.1,7420.0,6.6,6933.0,9.2,9621.0,2.9,3042.0,4.0
411.0,430.0,391.0,336.0,373.0,504.0,507.0,329.0,252.0,3396.0,18.0,14.0,15.0,13.0,77.0,3533.0,13.0,155.0,15.3,0.0,10.2,10.2,194.0,868.0,862.0,562.0,450.0,13.2,16.3,14.2,45058.0,40270.0,49846.0,1645.0,1599.0,46.0,2.8,45058.0,75.4,239.2,214.5,88.2,80.3,6.8,6.2,1.913671403,1.505299419,0.170307599,1.637150463,2.30739327,5.026821053,0.0,3597.0,1110.0,440.0,27.0,31.0,2758.0,46.6,38.3,1056.0,8.5,236.0,7.9,218.0,11.6,320.0,3.4,94.0,6.0
1356.0,1425.0,1271.0,1367.0,1283.0,1653.0,1416.0,844.0,554.0,10385.0,119.0,52.0,449.0,11.0,153.0,11169.0,-34.0,122.0,10.5,4.2,-8.8,-4.6,1393.0,2812.0,2402.0,1096.0,1183.0,10.7,13.8,12.5,49585.0,45422.0,53748.0,6075.0,5916.0,159.0,2.6,49585.0,82.5,218.2,193.1,84.8,77.9,6.9,6.5,6.80159435,3.018605609,0.417579674,4.522600197,7.64737013,14.46311972,0.0,11238.0,2610.0,601.0,15.0,19.0,8643.0,45.4,36.1,3120.0,8.0,687.0,7.8,675.0,12.0,1034.0,3.2,280.0,6.0
69.0,85.0,96.0,74.0,83.0,102.0,100.0,79.0,61.0,698.0,20.0,5.0,5.0,0.0,21.0,749.0,-36.0,0.0,13.0,10.4,-52.2,-41.7,45.0,200.0,111.0,108.0,82.0,11.1,15.9,14.9,64633.0,57499.0,71767.0,740.0,726.0,14.0,1.9,64633.0,106.6,224.8,199.9,72.9,66.5,6.2,5.4,0.258349245,0.152478247,0.013648147,0.283401294,0.250833631,0.884598255,0.0,600.0,185.0,1596.0,43.0,48.0,609.0,47.2,34.7,211.0,9.2,56.0,7.2,44.0,14.4,88.0,3.6,22.0,6.0
8896.0,8198.0,7835.0,9282.0,8660.0,9469.0,10374.0,6040.0,3379.0,23821.0,477.0,349.0,22389.0,6652.0,18445.0,72133.0,353.0,1188.0,9.5,3.1,-0.3,2.8,4162.0,15243.0,16323.0,14968.0,6021.0,8.5,11.9,10.4,73981.0,69649.0,78313.0,36100.0,35193.0,907.0,2.5,73981.0,91.9,314.1,273.7,118.5,104.7,9.4,8.4,20.92149545,7.972511617,1.117167233,38.33914822,24.8823611,91.60771311,9.0,71093.0,18043.0,449.0,11.0,15.0,56384.0,34.4,22.7,12799.0,6.7,3764.0,5.4,3056.0,11.0,6211.0,3.1,1775.0,5.0
7126.0,7704.0,7842.0,7212.0,7564.0,8733.0,7840.0,5442.0,2612.0,52202.0,7166.0,284.0,1348.0,164.0,911.0,62075.0,624.0,2032.0,11.5,0.6,9.7,10.3,6359.0,14813.0,14742.0,6741.0,7924.0,13.2,19.2,18.6,51491.0,47159.0,55823.0,29882.0,28817.0,1065.0,3.6,51491.0,95.5,255.0,223.5,86.2,78.1,7.1,6.2,28.19900719,25.35937852,0.669554548,30.21962716,24.05613842,89.54694268,10.0,60875.0,14861.0,1240.0,33.0,37.0,48687.0,46.7,33.2,16164.0,8.6,4208.0,9.5,4628.0,12.7,6179.0,3.4,1644.0,5.0
3228.0,2960.0,2932.0,2842.0,2739.0,3104.0,3257.0,2241.0,889.0,18229.0,332.0,4546.0,196.0,63.0,826.0,24192.0,492.0,945.0,9.3,0.0,18.0,18.0,2215.0,4680.0,6010.0,2911.0,3704.0,16.0,22.4,20.2,50376.0,45752.0,55000.0,10241.0,9682.0,559.0,5.5,50376.0,79.7,303.4,271.5,109.4,101.0,9.2,8.3,12.1285786,6.684861502,0.352138646,14.83023247,11.41852854,35.57177597,0.0,22707.0,5825.0,36.0,37.0,41.0,18512.0,44.7,33.3,6164.0,9.0,1670.0,9.6,1773.0,13.9,2573.0,3.7,686.0,6.0
11752.0,12105.0,9858.0,12089.0,11349.0,10960.0,9732.0,6198.0,2940.0,83220.0,724.0,666.0,640.0,52.0,1681.0,86983.0,1637.0,582.0,7.6,0.2,14.9,15.1,4552.0,17114.0,18778.0,15877.0,7388.0,8.6,11.5,10.6,58057.0,54171.0,61943.0,43619.0,42495.0,1124.0,2.6,58057.0,106.7,273.1,236.3,86.6,79.0,7.0,6.3,48.51436215,9.441630327,1.732148722,54.10835064,38.84556477,154.2606218,0.0,83028.0,16810.0,490.0,25.0,29.0,64998.0,44.7,33.2,21579.0,7.0,4562.0,8.4,5437.0,10.4,6766.0,2.8,1828.0,3.0
95774.0,96529.0,118381.0,103296.0,83727.0,85958.0,71193.0,39532.0,19466.0,594650.0,49474.0,9748.0,22363.0,2809.0,34812.0,713856.0,13056.0,20304.0,6.7,0.4,11.1,11.5,27792.0,89218.0,157396.0,167680.0,68538.0,9.9,13.2,12.9,67923.0,65740.0,70106.0,337084.0,323816.0,13268.0,3.9,67923.0,94.4,285.7,262.5,95.4,88.9,7.8,7.1,362.8460886,281.6287258,11.15485385,313.7145975,341.2883936,913.5699966,95.0,674826.0,116223.0,243.0,5.0,8.0,541792.0,31.7,24.2,131114.0,5.0,27140.0,5.0,27263.0,7.5,40673.0,2.5,13522.0,3.0
2231.0,2540.0,2143.0,2433.0,2275.0,2402.0,2395.0,1364.0,908.0,17676.0,422.0,137.0,163.0,7.0,286.0,18691.0,-35.0,959.0,7.6,-0.2,-4.4,-4.5,894.0,4644.0,4776.0,2657.0,1633.0,9.2,12.0,11.3,58335.0,53256.0,63414.0,9002.0,8636.0,366.0,4.1,58335.0,83.0,302.7,265.0,104.9,96.0,7.4,6.6,9.593363534,6.035824557,0.423040684,10.70925825,11.67858769,31.25504515,0.0,18898.0,4286.0,949.0,23.0,27.0,14359.0,38.0,30.4,4365.0,7.0,1000.0,6.0,867.0,9.9,1424.0,2.9,420.0,6.0
2090.0,2265.0,2111.0,2045.0,2260.0,2654.0,2515.0,1737.0,809.0,17443.0,515.0,125.0,90.0,9.0,304.0,18486.0,37.0,205.0,13.7,-0.1,5.3,5.2,2027.0,6090.0,3186.0,1733.0,2477.0,13.6,20.3,18.5,48056.0,43105.0,53007.0,8813.0,8434.0,379.0,4.3,48056.0,91.8,253.1,225.8,85.1,77.8,8.1,7.4,15.69532807,3.254841869,0.314015784,9.794561899,6.788202085,27.5869693,0.0,18281.0,4794.0,964.0,42.0,47.0,14507.0,51.3,35.1,5092.0,10.0,1444.0,12.0,1734.0,14.3,2068.0,3.6,518.0,6.0
1195.0,1039.0,919.0,1027.0,1010.0,1255.0,1585.0,986.0,525.0,8602.0,34.0,690.0,30.0,6.0,179.0,9541.0,-109.0,135.0,10.6,0.1,-13.2,-13.1,572.0,2373.0,2591.0,1428.0,867.0,9.2,11.0,9.8,64524.0,59208.0,69840.0,4795.0,4635.0,160.0,3.3,64524.0,98.9,237.6,217.1,87.0,79.6,10.5,9.7,5.736572742,2.849457358,0.489554348,4.40598913,7.368420568,11.33506605,0.0,9607.0,2983.0,514.0,34.0,38.0,7471.0,44.5,35.3,2637.0,8.8,660.0,7.5,562.0,12.1,905.0,3.3,250.0,6.0
30029.0,41028.0,70792.0,35316.0,29923.0,30795.0,29301.0,17127.0,8191.0,180974.0,92629.0,1001.0,10992.0,202.0,6704.0,292502.0,1255.0,15162.0,6.7,3.2,-2.7,0.6,10819.0,32510.0,48977.0,77725.0,57656.0,20.7,20.1,18.8,51046.0,49036.0,53056.0,154655.0,149478.0,5177.0,3.3,51046.0,92.1,265.2,240.7,86.8,80.1,6.9,6.0,169.738934,83.67470265,2.980044391,159.2332475,113.7086063,399.6692715,60.0,285890.0,49057.0,314.0,9.0,12.0,238030.0,38.8,30.0,71409.0,5.9,14144.0,6.8,16087.0,9.6,22914.0,2.7,6445.0,3.0
2074.0,2410.0,1887.0,2171.0,2270.0,2778.0,2530.0,1445.0,1062.0,18088.0,119.0,39.0,129.0,11.0,241.0,18627.0,76.0,312.0,9.3,0.5,3.3,3.8,665.0,4667.0,4670.0,2981.0,1391.0,7.6,9.5,8.3,67597.0,61046.0,74148.0,10759.0,10499.0,260.0,2.4,67597.0,112.5,218.2,193.1,84.8,77.9,6.9,6.5,11.34329823,5.034252545,0.696414772,7.542526088,12.75383324,24.12073875,0.0,18368.0,4727.0,587.0,15.0,19.0,14510.0,47.0,40.3,5848.0,7.2,1040.0,6.6,960.0,10.0,1457.0,2.9,419.0,6.0
932.0,910.0,843.0,898.0,908.0,1162.0,1520.0,1095.0,509.0,7751.0,119.0,439.0,113.0,29.0,326.0,8777.0,-71.0,321.0,13.0,1.1,-7.4,-6.2,974.0,2185.0,2536.0,1078.0,1631.0,19.1,27.2,25.5,45227.0,41057.0,49397.0,3179.0,2939.0,240.0,7.5,45227.0,60.1,279.6,243.8,96.2,87.1,7.2,6.2,3.420090606,1.756640543,0.079655672,4.961949281,3.372164073,13.04023258,0.0,9017.0,3106.0,190.0,4.0,6.0,7069.0,44.0,29.9,2114.0,10.1,714.0,10.3,725.0,14.1,994.0,4.2,297.0,6.0
2549.0,2737.0,2222.0,2371.0,2230.0,2505.0,2393.0,1464.0,1008.0,18918.0,122.0,69.0,135.0,0.0,235.0,19479.0,-160.0,168.0,9.2,0.0,-11.3,-11.3,2321.0,4289.0,4035.0,2490.0,1764.0,9.2,13.3,11.8,56976.0,52419.0,61533.0,10212.0,9793.0,419.0,4.1,56976.0,87.6,284.4,240.5,99.6,87.2,7.0,5.8,7.587604583,3.809855052,0.285892012,14.75477974,9.255562794,32.69259246,0.0,19830.0,4574.0,240.0,13.0,17.0,14631.0,46.3,34.2,5004.0,8.3,1211.0,9.6,1406.0,11.4,1668.0,3.3,483.0,6.0
5624.0,6779.0,6319.0,5961.0,7298.0,8515.0,7937.0,5561.0,2536.0,54499.0,856.0,195.0,271.0,13.0,696.0,56530.0,60.0,456.0,12.8,0.0,4.7,4.7,6637.0,17551.0,10768.0,5701.0,10252.0,18.4,27.6,25.3,42188.0,39205.0,45171.0,23706.0,22760.0,946.0,4.0,42188.0,80.6,253.1,225.8,85.1,77.8,8.1,7.4,47.99615362,9.953273333,0.960257075,29.95167068,20.75825294,84.36067155,6.0,56402.0,14964.0,1485.0,42.0,47.0,45290.0,48.2,33.8,15308.0,10.4,4708.0,12.7,5757.0,14.9,6735.0,3.7,1688.0,3.0
4826.0,4999.0,4777.0,4409.0,5139.0,5706.0,5675.0,3752.0,2267.0,40177.0,429.0,113.0,249.0,45.0,537.0,41550.0,-191.0,579.0,12.7,0.5,-3.3,-2.9,2872.0,13518.0,8780.0,4376.0,5688.0,14.0,20.4,18.3,44715.0,40584.0,48846.0,18330.0,17378.0,952.0,5.2,44715.0,79.6,292.7,248.6,93.7,83.7,8.3,7.1,21.46556268,7.947838742,0.689570982,28.10179476,19.21557077,80.97838203,9.0,42231.0,11322.0,122.0,35.0,39.0,32582.0,51.6,37.6,12251.0,9.8,3189.0,11.0,3594.0,13.9,4543.0,3.5,1127.0,5.0
1850.0,1650.0,1252.0,1535.0,1259.0,1288.0,1046.0,564.0,437.0,9654.0,546.0,364.0,121.0,54.0,142.0,10881.0,106.0,77.0,5.4,17.8,-20.8,-3.0,1971.0,1958.0,1728.0,963.0,1120.0,10.4,12.7,12.3,55787.0,49585.0,61989.0,5556.0,5427.0,129.0,2.3,55787.0,93.4,239.2,214.5,88.2,80.3,6.8,6.2,5.893761261,4.636049528,0.524516552,5.042126858,7.10635329,15.48169824,0.0,10616.0,1928.0,1071.0,27.0,31.0,7651.0,46.4,41.9,3206.0,7.4,564.0,7.3,557.0,11.9,907.0,3.2,245.0,6.0
1309.0,1596.0,1349.0,1486.0,1566.0,2150.0,2727.0,1901.0,752.0,12604.0,1721.0,79.0,114.0,5.0,313.0,14836.0,32.0,102.0,10.3,0.1,4.7,4.8,1614.0,3529.0,2473.0,3596.0,1814.0,12.3,19.9,18.5,56690.0,50984.0,62396.0,7399.0,7173.0,226.0,3.1,56690.0,78.1,263.2,231.8,90.3,81.7,7.3,6.3,7.799725864,3.661238001,0.167211631,7.399114666,6.495126786,20.46949048,0.0,14863.0,5121.0,732.0,46.0,51.0,12204.0,47.4,33.8,4125.0,9.4,1148.0,9.5,1161.0,13.9,1691.0,3.7,456.0,4.0
1969.0,2137.0,1910.0,2071.0,2064.0,2641.0,2637.0,1730.0,665.0,17024.0,114.0,179.0,120.0,4.0,383.0,17824.0,229.0,138.0,10.2,0.6,13.4,14.0,1672.0,5210.0,4211.0,1493.0,2481.0,14.1,21.8,20.3,46068.0,42244.0,49892.0,7816.0,7358.0,458.0,5.9,46068.0,81.3,287.0,249.7,97.8,87.6,7.9,6.7,7.881427563,6.745574767,0.256770491,13.22189714,10.7397824,36.20285607,0.0,17358.0,4698.0,860.0,22.0,26.0,14081.0,48.7,36.7,5168.0,9.8,1382.0,11.5,1618.0,13.0,1834.0,3.6,503.0,5.0
3407.0,3118.0,3129.0,2888.0,3087.0,3308.0,2799.0,1724.0,805.0,23289.0,273.0,189.0,176.0,11.0,327.0,24265.0,373.0,269.0,11.0,0.4,12.9,13.3,3348.0,7306.0,3581.0,1586.0,4309.0,18.1,26.0,23.9,42265.0,37769.0,46761.0,10991.0,10638.0,353.0,3.2,42265.0,80.7,253.1,225.8,85.1,77.8,8.1,7.4,20.6019223,4.272354103,0.412181814,12.8564884,8.910295553,36.21106837,0.0,23239.0,5106.0,43.0,42.0,47.0,18278.0,52.1,36.8,6726.0,9.6,1750.0,12.5,2284.0,14.1,2570.0,3.4,630.0,2.0
868.0,1269.0,1865.0,842.0,739.0,969.0,1003.0,667.0,494.0,7750.0,159.0,354.0,185.0,34.0,234.0,8716.0,-169.0,1005.0,9.1,1.8,-22.3,-20.5,255.0,1286.0,1849.0,1987.0,1360.0,17.1,19.2,16.6,47487.0,42689.0,52285.0,5040.0,4905.0,135.0,2.7,47487.0,79.5,239.2,214.5,88.2,80.3,6.8,6.2,4.721075558,3.713611587,0.420153136,4.038891434,5.692397324,12.40129417,0.0,8972.0,2181.0,1073.0,27.0,31.0,7185.0,39.2,31.6,2270.0,6.3,451.0,5.7,409.0,8.6,621.0,2.6,190.0,6.0
10885.0,10996.0,10434.0,11652.0,11848.0,12364.0,10710.0,6812.0,2989.0,77839.0,8384.0,319.0,790.0,67.0,1291.0,88690.0,714.0,1562.0,10.9,0.4,7.0,7.4,9255.0,21865.0,19587.0,9991.0,10432.0,12.0,15.0,14.0,57284.0,52831.0,61737.0,39683.0,38296.0,1387.0,3.5,57284.0,114.8,217.1,196.7,77.2,71.2,7.6,6.9,46.03364737,9.707529106,1.832636336,41.46112899,33.89469976,115.075046,6.0,86937.0,18943.0,57.0,0.0,1.0,68564.0,53.1,38.0,26054.0,8.3,5711.0,9.8,6712.0,13.0,8914.0,3.2,2181.0,2.0
